hostname,keypath,type,valuename,username,path,text
NB788FJD,Classes\CLSID\{607fd4e8-0a03-11d1-ab1d-00c04fc9b304}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{607fd4e8-0a03-11d1-ab1d-00c04fc9b304}\InProcServer32\,C:\Windows\System32\mshtml.dll
NB788FJD,Classes\CLSID\{bbeea841-0a63-4f52-a7ab-a9b3a84ed38a}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{bbeea841-0a63-4f52-a7ab-a9b3a84ed38a}\InProcServer32\,C:\Windows\System32\mp3dmod.dll
NB788FJD,Classes\CLSID\{ECD32AEA-746F-4dcb-BF68-082757FAFF18}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{ECD32AEA-746F-4dcb-BF68-082757FAFF18}\InProcServer32\,%CommonProgramFiles%\Microsoft Shared\Ink\rtscom.dll
NB788FJD,Classes\CLSID\{4DF929E7-4C5E-4587-A598-7ED7B3D6E462}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4DF929E7-4C5E-4587-A598-7ED7B3D6E462}\InProcServer32\,%SystemRoot%\System32\UICOM.dll
NB788FJD,Classes\CLSID\{b5a60a9e-a4c7-4a93-ac6e-0b76d1d87dc4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{b5a60a9e-a4c7-4a93-ac6e-0b76d1d87dc4}\InProcServer32\,%SystemRoot%\system32\fdprint.dll
NB788FJD,Classes\CLSID\{6BC0989C-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6BC0989C-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32\,%SystemRoot%\system32\iassam.dll
NB788FJD,Classes\CLSID\{2DD80115-AD1E-41F6-A219-A4F4B583D1F9}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2DD80115-AD1E-41F6-A219-A4F4B583D1F9}\InProcServer32\,%SystemRoot%\system32\WcsPlugInService.dll
NB788FJD,Classes\CLSID\{6504AFED-A629-455C-A7F1-04964DEA5CC4}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6504AFED-A629-455C-A7F1-04964DEA5CC4}\InProcServer32\,C:\Windows\System32\msvidctl.dll
NB788FJD,Classes\CLSID\{525C410E-B007-4F15-81DD-49DF9B17139B}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{525C410E-B007-4F15-81DD-49DF9B17139B}\InProcServer32\,%SystemRoot%\system32\Vault.dll
NB788FJD,Classes\CLSID\{f81b1b56-7613-4ee4-bc05-1fab5de5c07e}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{f81b1b56-7613-4ee4-bc05-1fab5de5c07e}\InProcServer32\,%SystemRoot%\System32\mf.dll
NB788FJD,Classes\CLSID\{70f598e9-f4ab-495a-99e2-a7c4d3d89abf}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{70f598e9-f4ab-495a-99e2-a7c4d3d89abf}\InProcServer32\,C:\Windows\System32\WMADMOE.DLL
NB788FJD,Classes\CLSID\{3C374A40-BAE4-11CF-BF7D-00AA006946EE}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3C374A40-BAE4-11CF-BF7D-00AA006946EE}\InProcServer32\,C:\Windows\System32\ieframe.dll
NB788FJD,Classes\CLSID\{639F5AF5-BCED-4369-AC34-360B16D955FD}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{639F5AF5-BCED-4369-AC34-360B16D955FD}\InProcServer32\,%CommonProgramFiles%\Microsoft Shared\Ink\InkObj.dll
NB788FJD,Classes\CLSID\{DCBAFCDA-3DC5-4D14-8E3F-8D1EC329F3E0}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DCBAFCDA-3DC5-4D14-8E3F-8D1EC329F3E0}\InProcServer32\,c:\PROGRA~1\mcafee\mat\MCMATS~1.DLL
NB788FJD,Classes\CLSID\{BDFEE05A-4418-11DD-90ED-001C257CCFF1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{BDFEE05A-4418-11DD-90ED-001C257CCFF1}\InProcServer32\,%SystemRoot%\system32\wwanapi.dll
NB788FJD,Classes\CLSID\{A10DDD46-26AA-4b27-8FD1-D8A27A8AAF8C}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A10DDD46-26AA-4b27-8FD1-D8A27A8AAF8C}\InProcServer32\,C:\PROGRA~1\McAfee\MfeAV\McOasShm.dll
NB788FJD,Classes\CLSID\{6CE51F75-0448-438e-B9CA-69C352A248A7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6CE51F75-0448-438e-B9CA-69C352A248A7}\InProcServer32\,%SystemRoot%\System32\SensorsCpl.dll
NB788FJD,Classes\CLSID\{C03E8556-781E-49a1-8190-CE902D0B2CE7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C03E8556-781E-49a1-8190-CE902D0B2CE7}\InProcServer32\,%SystemRoot%\system32\rasgcw.dll
NB788FJD,CurrentControlSet\Services\SiSRaid4\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\SiSRaid4\ImagePath,\SystemRoot\system32\drivers\sisraid4.sys
NB788FJD,Classes\CLSID\{00020423-0000-0000-C000-000000000046}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{00020423-0000-0000-C000-000000000046}\InProcServer32\,C:\Windows\system32\oleaut32.dll
NB788FJD,Classes\CLSID\{94357B53-CA29-4b78-83AE-E8FE7409134F}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{94357B53-CA29-4b78-83AE-E8FE7409134F}\InProcServer32\,%SystemRoot%\system32\shell32.dll
NB788FJD,Classes\CLSID\{4315D437-5B8C-11D0-BD3B-00A0C911CE86}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4315D437-5B8C-11D0-BD3B-00A0C911CE86}\InProcServer32\,C:\Windows\system32\devenum.dll
NB788FJD,Classes\CLSID\{1B57B2A1-E763-4676-9064-297F1B413632}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1B57B2A1-E763-4676-9064-297F1B413632}\InProcServer32\,%SystemRoot%\System32\Speech\Common\sapi.dll
NB788FJD,Classes\CLSID\{524B13ED-2E57-40B8-B801-5FA35122EB5C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{524B13ED-2E57-40B8-B801-5FA35122EB5C}\InProcServer32\,%CommonProgramFiles%\Microsoft Shared\Ink\InkObj.dll
NB788FJD,Classes\CLSID\{8C7461EF-2B13-11d2-BE35-3078302C2030}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{8C7461EF-2B13-11d2-BE35-3078302C2030}\InProcServer32\,%SystemRoot%\system32\explorerframe.dll
NB788FJD,Classes\CLSID\{880ac964-2e34-4425-8cf2-86ada2c3a019}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{880ac964-2e34-4425-8cf2-86ada2c3a019}\InProcServer32\,%SystemRoot%\system32\shell32.dll
NB788FJD,Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DllNXOptions\,REG_DWORD,mscoree.dll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Microsoft\Windows NT\CurrentVersion\Image File Execution Options\DllNXOptions\mscoree.dll,1
NB788FJD,CurrentControlSet\Services\RasMan\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\RasMan\Parameters\ServiceDll,%SystemRoot%\System32\rasmans.dll
NB788FJD,Classes\CLSID\{fbeb8a05-beee-4442-804e-409d6c4515e9}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{fbeb8a05-beee-4442-804e-409d6c4515e9}\InProcServer32\,%SystemRoot%\system32\shell32.dll
NB788FJD,Classes\CLSID\{E436EBB8-524F-11CE-9F53-0020AF0BA770}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{E436EBB8-524F-11CE-9F53-0020AF0BA770}\InProcServer32\,C:\Windows\system32\quartz.dll
NB788FJD,Classes\CLSID\{1968106d-f3b5-44cf-890e-116fcb9ecef1}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{1968106d-f3b5-44cf-890e-116fcb9ecef1}\InProcServer32\,%SystemRoot%\System32\sud.dll
NB788FJD,Classes\CLSID\{5C140836-43DE-11d3-847D-00C04F79DBC0}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5C140836-43DE-11d3-847D-00C04F79DBC0}\InProcServer32\,C:\Windows\System32\msscp.dll
NB788FJD,Classes\CLSID\{2F2165FF-2C2D-4612-87B2-CC8E5002EF4C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2F2165FF-2C2D-4612-87B2-CC8E5002EF4C}\InProcServer32\,%SystemRoot%\System32\srchadmin.dll
NB788FJD,Classes\CLSID\{190BA3F6-0205-4f46-B589-95C6822899D2}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{190BA3F6-0205-4f46-B589-95C6822899D2}\InProcServer32\,%SystemRoot%\System32\memdiag.dll
NB788FJD,Classes\CLSID\{599141DE-B243-11DB-8460-00123F76E1F7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{599141DE-B243-11DB-8460-00123F76E1F7}\InProcServer32\,C:\Windows\System32\mscoree.dll
NB788FJD,Classes\CLSID\{85074451-173D-4091-8648-C0E196BB363E}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{85074451-173D-4091-8648-C0E196BB363E}\InProcServer32\,C:\Windows\system32\wuapi.dll
NB788FJD,Classes\CLSID\{74628299-57EC-4F12-BA1C-08B477BF447A}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{74628299-57EC-4F12-BA1C-08B477BF447A}\InProcServer32\,%SystemRoot%\system32\tscfgwmi.dll
NB788FJD,Classes\CLSID\{923BFC9D-0F16-4B02-AF1B-39A2504D9873}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{923BFC9D-0F16-4B02-AF1B-39A2504D9873}\InProcServer32\,%SystemRoot%\system32\WLanConn.dll
NB788FJD,Classes\CLSID\{EBDD6BF3-AF35-4bf1-9EE3-335A3F5DE0FF}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{EBDD6BF3-AF35-4bf1-9EE3-335A3F5DE0FF}\InProcServer32\,%ProgramFiles%\Windows Journal\MSPVWCTL.DLL
NB788FJD,Classes\CLSID\{C6E13344-30AC-11D0-A18C-00A0C9118956}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{C6E13344-30AC-11D0-A18C-00A0C9118956}\InProcServer32\,C:\Windows\system32\kswdmcap.ax
NB788FJD,Classes\CLSID\{6B2D6BA0-9F3E-4f27-920B-313CC426A39E}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6B2D6BA0-9F3E-4f27-920B-313CC426A39E}\InProcServer32\,%SystemRoot%\System32\OpcServices.dll
NB788FJD,Classes\CLSID\{05C9DA2B-6DFF-42C7-81CC-706DAE08BC7A}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{05C9DA2B-6DFF-42C7-81CC-706DAE08BC7A}\InProcServer32\,%SystemRoot%\System32\NaturalLanguage6.dll
NB788FJD,Classes\CLSID\{D8F0F5E7-11C5-4E95-BBFF-0F110C0221C4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D8F0F5E7-11C5-4E95-BBFF-0F110C0221C4}\InProcServer32\,%SystemRoot%\System32\DiagCpl.dll
NB788FJD,Wow6432Node\Classes\CLSID\{06290BD0-48AA-11D2-8432-006008C3FBFC}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Wow6432Node\Classes\CLSID\{06290BD0-48AA-11D2-8432-006008C3FBFC}\InProcServer32\,C:\Windows\SysWOW64\scrobj.dll
NB788FJD,Classes\CLSID\{A9FC132B-096D-460B-B7D5-1DB0FAE0C062}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A9FC132B-096D-460B-B7D5-1DB0FAE0C062}\InProcServer32\,C:\Windows\System32\msnetobj.dll
NB788FJD,Classes\CLSID\{3529B1D2-313A-4202-BD3E-5996B7E18A10}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{3529B1D2-313A-4202-BD3E-5996B7E18A10}\InProcServer32\,%CommonProgramFiles%\Microsoft Shared\Ink\IpsPlugin.dll
NB788FJD,Classes\CLSID\{9D3C0751-A13F-46a6-B833-B46A43C30FE8}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{9D3C0751-A13F-46a6-B833-B46A43C30FE8}\InProcServer32\,%SystemRoot%\system32\mssvp.dll
NB788FJD,Classes\CLSID\{BF85540E-0DF3-47bc-AC5D-305442704708}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{BF85540E-0DF3-47bc-AC5D-305442704708}\InProcServer32\,%SystemRoot%\System32\powercpl.dll
NB788FJD,Classes\CLSID\{84DE202E-5D95-4764-9014-A46F994CE856}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{84DE202E-5D95-4764-9014-A46F994CE856}\InProcServer32\,%SystemRoot%\System32\AdmTmpl.dll
NB788FJD,Classes\CLSID\{5C63C1AD-3956-4FF8-8486-40034758315B}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{5C63C1AD-3956-4FF8-8486-40034758315B}\InProcServer32\,%SystemRoot%\system32\hnetcfg.dll
NB788FJD,Classes\CLSID\{4662DAA7-D393-11D0-9A56-00C04FB68BF7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{4662DAA7-D393-11D0-9A56-00C04FB68BF7}\InProcServer32\,%SystemRoot%\System32\itircl.dll
NB788FJD,Classes\CLSID\{F515306E-0156-11d2-81EA-0000F87557DB}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F515306E-0156-11d2-81EA-0000F87557DB}\InProcServer32\,C:\Windows\System32\Dxtmsft.dll
NB788FJD,Classes\CLSID\{61F7B364-432C-4D04-BBC1-7FC1BF3807A8}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{61F7B364-432C-4D04-BBC1-7FC1BF3807A8}\InProcServer32\,C:\Windows\System32\bthprops.cpl
NB788FJD,Classes\CLSID\{20EDB660-7CDD-11CF-8DAB-00AA006C1A01}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{20EDB660-7CDD-11CF-8DAB-00AA006C1A01}\InProcServer32\,C:\Windows\system32\msrating.dll
NB788FJD,Classes\CLSID\{6BC096B8-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{6BC096B8-0CE6-11D1-BAAE-00C04FC2E20D}\InProcServer32\,%SystemRoot%\system32\iasacct.dll
NB788FJD,Classes\CLSID\{96BEC059-2052-4e44-8E11-123ACDC936FE}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{96BEC059-2052-4e44-8E11-123ACDC936FE}\InProcServer32\,%SystemRoot%\system32\wmp.dll
NB788FJD,Classes\CLSID\{eb4d075a-65c0-476b-956c-c605eade03f7}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{eb4d075a-65c0-476b-956c-c605eade03f7}\InProcServer32\,C:\Windows\System32\mfds.dll
NB788FJD,Classes\CLSID\{356F2F88-05A6-4728-B9A4-1BFBCE04D838}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{356F2F88-05A6-4728-B9A4-1BFBCE04D838}\InProcServer32\,%SystemRoot%\system32\windowscodecs.dll
NB788FJD,Classes\CLSID\{DAFD8210-5711-4B91-9FE3-F75B7AE279BF}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{DAFD8210-5711-4B91-9FE3-F75B7AE279BF}\InProcServer32\,%SystemRoot%\System32\dsdmo.dll
NB788FJD,Classes\CLSID\{13639463-00DB-4646-803D-528026140D88}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{13639463-00DB-4646-803D-528026140D88}\InProcServer32\,C:\Windows\system32\wuapi.dll
NB788FJD,Classes\CLSID\{CD773740-B187-4974-A1D5-E0FF91372277}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{CD773740-B187-4974-A1D5-E0FF91372277}\InProcServer32\,%SystemRoot%\System32\audioses.dll
NB788FJD,Classes\CLSID\{add36aa8-751a-4579-a266-d66f5202ccbb}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{add36aa8-751a-4579-a266-d66f5202ccbb}\InProcServer32\,%SystemRoot%\System32\shwebsvc.dll
NB788FJD,Classes\CLSID\{2670E39B-AD89-451F-8220-DD8FC72E74D6}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{2670E39B-AD89-451F-8220-DD8FC72E74D6}\InProcServer32\,c:\PROGRA~1\mcafee\msc\mclogshm.dll
NB788FJD,CurrentControlSet\Services\uliagpkx\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\uliagpkx\ImagePath,\SystemRoot\system32\drivers\uliagpkx.sys
NB788FJD,Classes\CLSID\{A49211A1-022F-43D7-BC55-D787C66ACF8E}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{A49211A1-022F-43D7-BC55-D787C66ACF8E}\InProcServer32\,%SystemRoot%\system32\sppcomapi.dll
NB788FJD,Classes\CLSID\{49C47CE4-9BA4-11D0-8212-00C04FC32C45}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{49C47CE4-9BA4-11D0-8212-00C04FC32C45}\InProcServer32\,C:\Windows\system32\amstream.dll
NB788FJD,CurrentControlSet\Services\VBoxService\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\VBoxService\ImagePath,%SystemRoot%\System32\VBoxService.exe
NB788FJD,Classes\CLSID\{D39E7BDD-7D05-46b8-8721-80CF035F57D7}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{D39E7BDD-7D05-46b8-8721-80CF035F57D7}\InProcServer32\,%SystemRoot%\System32\LocationApi.dll
NB788FJD,Classes\CLSID\{AE03A0A5-DE98-45ff-8016-DDEFF70BCF61}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{AE03A0A5-DE98-45ff-8016-DDEFF70BCF61}\InProcServer32\,C:\Windows\System32\sbe.dll
NB788FJD,Classes\CLSID\{827CE1A1-8255-4165-8C83-8379F8C127AE}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{827CE1A1-8255-4165-8C83-8379F8C127AE}\InProcServer32\,C:\Windows\system32\wlangpui.dll
NB788FJD,Classes\CLSID\{71B804C5-5577-471D-8FE5-C4A45B654EB8}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{71B804C5-5577-471D-8FE5-C4A45B654EB8}\InProcServer32\,%SystemRoot%\System32\AuxiliaryDisplayCpl.dll
NB788FJD,Classes\CLSID\{63A865AB-859E-4f15-8AEC-77FC615653D9}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{63A865AB-859E-4f15-8AEC-77FC615653D9}\InProcServer32\,%SystemRoot%\system32\wmp.dll
NB788FJD,Classes\CLSID\{FD853CDE-7F86-11d0-8252-00C04FD85AB4}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FD853CDE-7F86-11d0-8252-00C04FD85AB4}\InProcServer32\,%SystemRoot%\system32\inetcomm.dll
NB788FJD,Classes\CLSID\{83748E14-8F60-4AB3-8A81-7CECBE2B1CBE}\InProcServer32,REG_SZ,,BUILTIN\Administrators,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{83748E14-8F60-4AB3-8A81-7CECBE2B1CBE}\InProcServer32\,c:\PROGRA~1\mcafee\mps\mpsmspap.dll
NB788FJD,Classes\CLSID\{7C92505F-53A4-4D39-B31C-871D82A907DE}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{7C92505F-53A4-4D39-B31C-871D82A907DE}\InProcServer32\,C:\Windows\system32\intl.cpl
NB788FJD,Classes\CLSID\{F5078F39-C551-11D3-89B9-0000F81FE221}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{F5078F39-C551-11D3-89B9-0000F81FE221}\InProcServer32\,%SystemRoot%\System32\msxml3.dll
NB788FJD,Classes\CLSID\{FA4B375A-45B4-4D45-8440-263957B11623}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{FA4B375A-45B4-4D45-8440-263957B11623}\InProcServer32\,C:\Windows\System32\MSDvbNP.ax
NB788FJD,CurrentControlSet\Services\Brserid\,REG_EXPAND_SZ,ImagePath,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\Brserid\ImagePath,\SystemRoot\System32\Drivers\Brserid.sys
NB788FJD,Classes\CLSID\{60F6E467-4DEF-11d2-B2D9-00C04F8EEC8C}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{60F6E467-4DEF-11d2-B2D9-00C04F8EEC8C}\InProcServer32\,%SystemRoot%\System32\DATACLEN.DLL
NB788FJD,CurrentControlSet\Services\MpsSvc\Parameters\,REG_EXPAND_SZ,ServiceDll,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services\MpsSvc\Parameters\ServiceDll,%SystemRoot%\system32\mpssvc.dll
NB788FJD,Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32,REG_EXPAND_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{660b90c8-73a9-4b58-8cae-355b7f55341b}\InProcServer32\,%SystemRoot%\system32\shell32.dll
NB788FJD,Classes\CLSID\{EDD36029-D753-4862-AA5B-5BCCAD2A4D29}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{EDD36029-D753-4862-AA5B-5BCCAD2A4D29}\InProcServer32\,C:\Windows\system32\FunDisc.dll
NB788FJD,Classes\CLSID\{71F96461-78F3-11d0-A18C-00A0C9118956}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{71F96461-78F3-11d0-A18C-00A0C9118956}\InProcServer32\,C:\Windows\System32\ksxbar.ax
NB788FJD,Classes\CLSID\{25336921-03F9-11CF-8FD0-00AA00686F13}\InProcServer32,REG_SZ,,NT AUTHORITY\SYSTEM,HKEY_LOCAL_MACHINE\Software\Classes\CLSID\{25336921-03F9-11CF-8FD0-00AA00686F13}\InProcServer32\,C:\Windows\System32\mshtml.dll
